,genes,ci_test_results,z_test_results,z_test_p_values,mean_diff
462,KIRREL3,False,False,0.7856098182894453,-0.5198184106800907
463,RYK,False,False,0.09930139929952107,-4.664658177344823
464,FAM25G,False,False,0.5644530909514218,0.7859295912171727
465,SPHK1,False,False,0.968095808425199,-0.1409395424613784
466,AL365181.2,False,False,0.45501101591210746,1.872496214635765
467,C19orf38,False,True,0.009395781636052593,-8.362175833876552
468,CRYBB3,False,False,0.7310704023385112,-0.4272894681140831
469,RPS9,True,True,6.37750993243556e-05,258.06670056206895
470,SEP15,False,False,0.38873617120489035,-5.961908735103464
471,WDYHV1,False,False,0.7156195658770781,-0.4704916837862072
472,TIMP1,False,False,0.7949811217429791,30.946973621172447
473,POFUT2,False,False,0.8245013790915889,-0.42607423240000486
474,PLEC,False,False,0.40185154038222015,7.2074150697931
475,TAPT1,True,True,0.013114230319064493,5.086357408351722
476,TMOD4,False,True,0.0004342085324336479,-2.575092820884207
477,SUMF2,False,True,0.034406231142398505,-8.419908051999997
478,PDIK1L,False,False,0.7206916495333683,1.1763497740206894
479,OR2J3,False,False,0.40448700873818866,1.9963980009288604
480,KBTBD12,False,False,0.14901355090644544,-3.4979209742955204
481,NXPE4,False,False,0.49087428164472535,1.4646176734215601
482,ABCG2,False,False,0.07247432455874477,1.84708965896262
483,FUOM,False,False,0.9848473014029916,0.030653765816552436
484,MBTPS1,False,False,0.5578836725726888,-0.9532328811379358
485,OSBPL8,True,True,0.0018457260832994613,-9.445879944551706
486,KDELC1,False,False,0.10194447615130607,-1.839628730654483
487,MMRN2,False,False,0.4162864024767221,-1.5390376783714759
488,ATAD3B,False,False,0.28144904293002027,2.430261594158619
489,CNIH2,False,False,0.17727617675337648,-0.32227688210031014
490,WFDC8,False,False,0.7303746419508272,0.41862105320178344
491,WAPAL,False,False,0.3391480816645025,2.5923772679448263
492,OR10H3,False,False,0.8026846611456162,0.4199750557514239
493,SCNN1B,False,False,0.3857039323221514,0.9573889514709624
494,NEK7,False,False,0.08020101555939002,-6.759726278724138
495,AZI2,True,True,5.069465375670161e-06,-3.867045429875862
496,SPIRE1,False,False,0.722520538028483,1.1339592203482756
497,SLC5A9,False,False,0.5297381708425217,0.4438455423993105
498,ARL2BP,True,True,6.721777399762724e-05,-8.333610131655178
499,ADIRF,False,False,0.8260533441669184,-1.8597981915046233
500,KIN,False,False,0.8998055265653178,0.04181761473793166
501,PRKCQ,True,True,7.166187676573078e-06,-12.694427620480619
502,ARAP1,True,True,9.80361325700504e-09,-36.48171728510344
503,MMS22L,False,False,0.6557726968004365,1.1711187686234483
504,PCBD2,False,False,0.4284776487262071,0.4183447807586216
505,KDM3B,False,False,0.3381949824553424,2.596351425448269
506,ENTHD1,False,False,0.5266634577617527,-0.4612659183998875
507,VSIG1,False,False,0.23962619180156097,2.1268777167020008
508,PRAMEF10,False,False,0.4531620665699102,1.7014452490736276
509,C11orf84,False,True,0.04445768031219361,-2.725666227110345
510,SRSF4,False,False,0.3049262789683821,-2.3285767306896616
511,ANO2,True,False,0.22951944994526563,3.487780920676278
512,ESYT2,True,True,6.643396171732194e-11,-18.939315135034484
513,FAM58A,False,False,0.45775285889782125,1.8665111031517263
514,OR4D9,False,False,0.3021554106054123,-0.9462849913024013
515,THPO,False,False,0.1736489036558202,-2.6798202493034093
516,GABPA,False,False,0.7025786798214351,-0.5231146091448302
517,FAAH2,False,False,0.4758326604683958,3.1911872930177942
518,SNX19,False,True,0.01235339937311555,-2.883983212655174
519,AGBL5,False,False,0.1783228467907776,2.6969379542000027
520,EBPL,False,False,0.20807894101853464,-2.625612497868964
521,NLGN2,False,False,0.7003601845619101,0.5394278623000002
522,RP13-582O9.6,False,False,0.9221464035679725,0.044991024093855136
523,MRPS18C,False,False,0.8468112577875012,-0.5091871605931075
524,PNCK,False,False,0.15173705829983453,-4.930402865009226
525,ARHGAP26,True,True,2.8536455961352197e-05,-15.07406074514482
526,PPEF1,False,False,0.8232579569971773,0.21855075377850097
527,ZBTB5,False,False,0.9638961960152014,-0.07707088665517148
528,STAT4,True,True,1.214083449832636e-28,-37.53488181551309
529,LYZL4,False,False,0.5053347978056516,0.3789783029294833
530,PLXDC1,False,True,0.026715236124130466,-2.897822717679345
531,CASP8AP2,False,False,0.38668434416150144,3.166762208827583
532,ARFGAP1,False,False,0.3226391487038601,-2.021717557310353
533,CTNNA1,False,False,0.8882182388858363,1.4543556499999966
534,NBPF3,False,False,0.21068817066044843,-2.374215362134067
535,DSG3,False,False,0.18645392073554912,-2.4405701598304583
536,LIPF,False,False,0.3681212897998375,2.9942198031226503
537,CD177,False,False,0.3330274000926945,1.7797082230720573
538,RABAC1,False,False,0.5396625758022102,-3.729660293448262
539,NLRC3,True,True,1.283546695281071e-12,-18.477453135394484
540,AKT2,False,True,0.013868505369911336,-34.819094231034484
541,C14orf39,False,False,0.8869369775011923,0.2833454762419825
542,MEF2BNB,False,True,0.039944708351567285,-2.8412932655862058
543,KCNJ9,False,False,0.10830380650085014,-2.0134793297552225
544,UGT1A9,False,False,0.8720471255719109,-0.33249506361922965
545,WDR87,False,False,0.7808424700076947,-0.5429178664632495
546,JMJD7-PLA2G4B,False,False,0.42500532849409045,-1.0934426670567579
547,ZNF705A,False,False,0.27284619732253024,-3.111397468459645
548,DNAJC17,False,False,0.9645480865407599,-0.09802766584827793
549,ZWINT,False,False,0.4697684980817639,1.9578326739206915
550,ANXA11,True,True,0.002390278227534045,-19.951907445310354
551,FOXP1,True,True,0.000163514867304945,20.027330664862077
552,PRM2,False,False,0.8251902240269547,0.4050191331426325
553,HELQ,False,False,0.36341092106734074,0.41498915361379396
554,HACD2,False,False,0.9292820040015416,-0.11100534689655461
555,BHLHA9,False,False,0.32430120659273964,2.6946733580626807
556,TMEM234,False,False,0.685119724875306,-0.5657902750480703
557,KBTBD3,False,False,0.9418917869901423,-0.1406050664551719
558,EEF1G,True,True,4.387895152933649e-12,399.85950112068963
559,RPL5,True,True,1.1583958274581589e-06,246.08884219724132
560,FER1L6,False,False,0.8389635111212442,0.3161623516601544
561,TPSB2,False,False,0.3669484730370668,-2.042585682519813
562,DDX43,False,False,0.325469476606673,2.966504787931407
563,CEP295NL,False,False,0.30233542944401426,2.9997551959011313
564,RIOK3,False,False,0.054966744438625315,-3.427947070737929
565,COL8A2,False,False,0.052916200179099704,-1.984232732811145
566,MTHFSD,False,False,0.9833921832005009,0.02444795349655493
567,HSPE1,False,False,0.16647271526473306,29.025102722068937
568,DEFA3,False,False,0.5879215886923248,6.080448922620906
569,C19orf18,False,False,0.5360411011949424,-2.6413588445260974
570,FAM173B,False,False,0.6723637715095496,0.4487046944641371
571,GNAI3,False,False,0.9289000261452449,-0.08193604061379389
572,VPS53,False,False,0.8370608516070634,0.324033191151722
573,KRTAP3-1,False,False,0.3579158525584568,1.4148833996243906
574,KIF12,False,False,0.4557406694542243,-1.881736253125518
575,GALNT1,False,False,0.42740597663761737,-3.1268586289241327
576,C18orf21,False,False,0.43547545882472094,-1.6539591379999976
577,PNMAL2,False,False,0.8731937486721859,-0.22374258630923805
578,LECT2,False,False,0.9203442923849814,0.08448911458121344
579,FRMD6,False,False,0.38715415344069537,-3.8517667488827527
580,RHNO1,False,False,0.32255497118682164,1.6209871955862027
581,TNNC2,False,False,0.6045727131522486,0.246048939738293
582,UBQLNL,False,False,0.30238929527455427,2.3990116343541175
583,CARKD,False,False,0.49269481171027274,0.9762882744275867
584,UCHL3,False,False,0.6918837036731196,-0.970790645586213
585,THBD,False,False,0.317180201726853,3.574588351703632
586,CASR,False,False,0.9768006128142805,0.026180347367617596
587,GAGE13,False,False,0.8727961901722534,-1.5632055194903138
588,PPP3CB,False,False,0.6352042607750388,-1.410631289793102
589,RELA,True,True,5.41204322570886e-08,-38.40070792455171
590,CALCOCO2,True,True,0.0020329818702787927,-11.32954574
591,AZIN2,False,False,0.7694562460175827,-0.7925024894437431
592,EGFL6,False,False,0.38322244416087115,0.6762938005685705
593,COA7,False,False,0.6405650457249343,-1.8159420497241374
594,MICALL1,False,False,0.38093448596791213,-2.862875570496552
595,WBP2,True,True,0.001080870464998413,-15.301181918965511
596,ACSBG1,False,False,0.9374447011747389,-0.18642268823496577
597,SIAE,False,False,0.9548079263008306,-0.08394734059310238
598,HFE2,False,False,0.30569583198806727,2.457604189018911
599,CXCL9,False,False,0.740765937122942,1.6714962610817032
600,ARHGEF39,False,False,0.4080567616200709,1.8604116491893796
601,OPA3,False,False,0.5658525545900076,-0.2702854563793107
602,RMND5A,False,False,0.4493606194573536,-1.2111959064827573
603,IL17A,False,False,0.903681587030575,0.1972305450913796
604,CXorf40B,False,True,0.015170786245051615,-6.859899729448266
605,SSFA2,False,False,0.9269654669568653,-0.3836864472206898
606,LPIN2,True,True,8.791390919787656e-06,-12.135864287765514
607,KIAA0895,False,False,0.9099626257590229,0.04831118448193106
608,PTPRN,False,False,0.6275769813515027,0.704491306825568
609,CALCA,False,False,0.42295302242732935,5.440427844780444
610,ZRANB2,False,False,0.457836809781047,-3.9319062784137913
611,ARHGEF18,True,True,0.0015819190333952547,9.557406125517247
612,PSMA5,False,False,0.44241869756882213,-0.9331595137344824
613,DCUN1D3,False,False,0.8231416379323099,-0.38938513179999923
614,PHF3,False,False,0.5862101936743054,2.1072530740689714
615,ACAP1,True,True,1.4357017411349419e-09,-43.713044781586206
616,GPR107,False,False,0.5122728130082081,-1.746277702393101
617,ASAH2,False,True,0.008682642893296233,-2.582664514139517
618,ZNF474,False,False,0.5331278903911787,0.3182733752775168
619,ACSL3,False,False,0.8082720478554504,-1.6826555773103564
620,LAMB1,False,False,0.8567164014075256,-1.257719517248347
621,CCL27,False,False,0.5791972971247505,0.7426764489741561
622,CST3,True,True,0.00012699063461428905,-162.57457934444818
623,PTP4A2,True,True,0.007139777211008149,-24.51901266889655
624,TRMT10C,False,False,0.26981214273897824,2.737262799517243
625,CIB3,False,True,0.009621737474611891,-1.0273280197826624
626,CCDC83,True,False,0.2150132465555863,0.7072394368575332
627,ZNF185,False,False,0.7058401136085233,-0.8087350929075843
628,ASIC4,False,False,0.9508874643383074,-0.08960429749045284
629,CAMKK2,False,False,0.08503869237088045,-4.991759886986209
630,CLC,False,False,0.3183732369834259,-34.81251783541133
631,CCNB1IP1,True,True,0.023315029930268547,7.425295761241387
632,PRAMEF25,False,False,0.5816153029137108,1.2653032776775963
633,TMEM147,False,False,0.23506984629779049,5.645855419034476
634,TDRP,False,False,0.4334709430880006,2.286781269752594
635,GPATCH2,False,False,0.6497016118176082,-0.8167557732068946
636,TNNT3,False,True,0.028057936568780112,-4.219544897693923
637,KLHL18,False,False,0.13159566745979967,1.798729045248276
638,AC133551.1,False,False,0.7606134547096761,0.4618326918571325
639,LRRTM3,False,False,0.8529988414981058,0.5383061226748986
640,ZNF337,False,False,0.1224591873739075,-2.9115042875862116
641,SPATA6,False,False,0.47846877812511646,-0.12546735080620675
642,KIF1C,False,False,0.37386123879713784,-1.798812954572412
643,KLHDC8B,False,False,0.1556705272522352,-1.512042765262386
644,MESDC2,False,False,0.8117037198555659,0.7137492704137891
645,RP11-723O4.6,False,False,0.965381107342953,0.07880721015861991
646,SLC2A4RG,False,False,0.2021052439436677,-3.0651829459586253
647,MAP3K13,True,True,0.01321018032373886,3.1671521876896556
648,SLC27A6,False,False,0.8863937525798102,0.35064676455259836
649,ZNF776,False,False,0.984706348928403,-0.05302498246896192
650,ZNF285,False,False,0.7363298430777201,-0.49902242999303503
651,RDX,False,False,0.9037401566013461,-0.369845049034474
652,ELAVL3,False,False,0.5106109104085639,1.171103431883047
653,TADA2A,False,False,0.9335955601195769,0.1136802878110359
654,TEX261,False,False,0.6238646089576391,-1.275222000413791
655,SAMD13,False,False,0.4184281775250923,1.913741035690168
656,ASTN1,False,False,0.3082633540991818,-0.3852808232570494
657,ELF4,True,True,6.610714914376618e-13,-15.725305575972428
658,LRIF1,False,False,0.6388468090749464,1.2604777548551702
659,TTC19,False,False,0.1176430942020873,-3.339706593255171
660,ASNA1,True,True,0.0015812099257236408,-10.194415898068982
661,ZKSCAN4,False,False,0.906494744667912,-0.28911397233103564
662,AC012314.33,False,False,0.5492335568220491,-0.45006979280252507
663,CCNE2,False,False,0.8395086871725629,0.6600026836434463
664,OIP5,False,False,0.21144930867259026,-2.430965681072413
665,RDH16,False,False,0.7558531469938308,0.6850796435800461
666,ALOX12B,False,False,0.09890555920503964,-3.0966443235656467
667,EID2B,False,True,0.026311058465914035,-0.7206601724441377
668,CRABP1,False,False,0.37867346919398137,0.7388040230513594
669,MIB2,True,True,4.3163554035899535e-09,-17.37538519330345
670,PEX13,False,False,0.9207600313679959,0.10174032804827604
671,DTX3L,False,False,0.20328664723080137,-3.6890752430758624
672,FZD9,False,False,0.2551839347481414,2.843138479181141
673,IFI27,False,False,0.5164284109255419,28.38084047357242
674,USP3,False,False,0.9936704624756034,0.021376076620697404
675,PAK1,False,False,0.07072533149621646,-5.4599722158827575
676,TMEM30A,False,True,0.03782485503235624,-10.544403161586189
677,EFNB2,False,False,0.6097287428487566,-0.9008091984617259
678,MED13L,False,False,0.8190913103182436,0.5583682187586305
679,ZNF70,False,False,0.7814620249975051,0.1660625211765514
680,CPT2,False,False,0.733106874279493,0.29890988051723966
681,MFSD3,False,False,0.6660763987823288,0.7563158220689647
682,RP11-195F19.5,False,False,0.507697959908073,0.5247830035525523
683,TMEM225,False,False,0.529041536832172,1.7330473396394106
684,LGR5,False,False,0.26041679231306647,2.6388981022271825
685,DTNA,False,False,0.7266733425674945,-0.5964837017906888
686,OTOS,False,False,0.2791582998113702,1.0752594573525946
687,ZNF684,False,False,0.2550550932797496,-2.134804757971035
688,PKN1,True,True,3.558004392362837e-11,-30.701851301862078
689,SNX1,True,True,0.0028230643345637783,-7.845598442344823
690,FAT4,False,False,0.43119527956966663,2.89605646472173
691,ATP9B,False,True,0.02946566100503618,-10.558754872448269
692,PDGFB,False,False,0.5767162092387126,-1.7727072343590997
693,ZFX,False,False,0.5388428432051103,-1.3451599999310417
694,TNFAIP6,False,False,0.734543926516852,2.2281699894755516
695,ZNHIT3,False,False,0.7508525565865077,0.5068125782069046
696,BTLA,True,True,3.576442521739519e-07,19.70587864267752
697,TGFBR1,True,True,4.579519788957621e-07,-9.670247500172408
698,TOR1AIP1,True,True,4.356697383389922e-06,-13.583296418551718
699,BATF3,False,False,0.6360171423267615,-0.4315588311211038
700,HS3ST3B1,True,True,0.0007856064175284302,-3.0102170226079794
701,MED6,False,False,0.39884398810676935,1.4314049534827618
702,TMPRSS5,False,False,0.28916776563831403,-3.903621945291724
703,PHF14,False,False,0.23391263403446616,3.0511918248413794
704,LNPEP,True,True,0.003558156323763079,-4.649066743682759
705,RNF187,False,False,0.32567395925506615,-3.0197515846413836
706,FGFBP1,False,False,0.9474495293349006,0.3689344631258642
707,FAP,False,False,0.9863269306878373,0.05244293249518783
708,ICAM2,False,True,0.02399072222874726,-20.656327225731033
709,GATA2,False,False,0.8009155697700653,-2.7588750651557987
710,AREL1,False,True,0.03688849931773348,-1.962472269468968
711,ZAP70,True,True,3.17738854014147e-26,-115.93326213539173
712,ACAN,False,False,0.8656062430877055,-0.37936700991415817
713,TAX1BP3,False,False,0.7770970266743586,-1.6256945319517229
714,GABRA5,False,False,0.24439743229232969,1.728029294004245
715,AS3MT,False,False,0.4694108570322968,1.6588768066789652
716,PLIN2,False,False,0.47918140937943865,-5.248726350648262
717,LAPTM4B,False,False,0.20294937984679862,7.604729075148967
718,GPR162,False,False,0.9427643125833681,-0.1536740896158948
719,AGAP6,False,False,0.7721819985692204,-0.6124634538344829
720,NBPF11,False,False,0.7159091730604639,-0.3980660189310328
721,KDM5D,False,False,0.9219438352640654,0.29827984239695127
722,OR4F17,False,False,0.7519800365584669,0.5145979057656378
723,RPS4Y1,False,False,0.43393078786522277,13.500781871244783
724,DDIAS,False,True,0.043806481570684404,1.1520730358089661
725,NEU1,False,False,0.05173950318225955,-4.805942326689653
726,CHN2,True,True,3.4826409860310604e-10,-7.423085226466321
727,S100A10,False,False,0.7242899914167935,11.760789787655199
728,PAPOLG,False,False,0.08215817821372706,-0.8782911973448275
729,EPT1,False,False,0.089426037669475,1.4366519452758624
730,ESYT1,True,True,0.0013366992045830356,-11.425865241793119
731,SULT4A1,False,False,0.377579093538821,3.2449925940711424
732,RSPH10B2,False,False,0.3593132254132295,0.32643334836127585
733,GINS3,False,False,0.6408309027055087,0.5392412929620676
734,TRIAP1,False,False,0.7008100395189945,-1.1795308163241245
735,GOSR2,False,False,0.2110058829952579,-3.1506108962068993
736,CCNH,False,False,0.707028873433158,-0.7159547790206844
